what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433495588262
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433495694548
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433495695760
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433495701329
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1433495703430
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433495709940
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433495716426
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1433495717381
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.undo",1433495718439
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433495719282
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433495729584
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1433495730689
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.undo",1433495732320
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1433495737458
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1433495740141
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433495743038
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433495896472
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433495900233
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433495986570
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1433495992106
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1433495992262
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1433495992403
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1433495992565
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1433495992718
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1433495992855
