what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433548912872
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433548913909
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1433548918309
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433548920834
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433548922723
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1433548926081
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1433548929093
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1433548930149
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1433548932257
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433548939665
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433548939847
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1433548944744
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1433548949357
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433548950621
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433548950784
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1433548952207
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1433548957427
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1433548957567
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1433548969027
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1433548971256
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433548972823
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433548973013
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1433548974455
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1433548978066
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433548979581
