what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433459704655
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433459710131
opened,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1433459710304
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1433459710400
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433459712162
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433459726405
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1433459729134
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.undo",1433459730151
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433459730598
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433459735679
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1433459736670
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1433459740768
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433459750987
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433459759241
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433459764721
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433459766554
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1433459767741
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1433459769505
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1433459775974
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433459781020
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433459783680
executed,command,org.eclipse.jdt.debug.ui,3.4.0.v20090527,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1433459783687
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1433459792272
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1433459793344
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1433459794625
