what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433495208420
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433495221540
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1433495222635
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433495248561
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433495274238
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.text.contentAssist.proposals",1433495283664
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1433495288166
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1433495295118
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433495312600
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433495428210
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1433495431915
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1433495436263
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1433495440309
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1433495442484
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1433495442906
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1433495444180
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433495453934
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433495500360
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1433495504293
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1433495505868
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1433495513298
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433495514743
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433495573095
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1433495574555
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1433495577176
