what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433461628511
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1433461630564
closed,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1433461630564
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1433461631630
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433461633386
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433461635158
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1433461635170
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433461647242
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433461670616
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433461671925
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433461794703
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433461796818
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433462074494
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1433462075699
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1433462082229
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433462084682
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433462091028
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433462095629
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433462098842
opened,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1433462099031
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1433462099122
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433462101114
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433462104372
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1433462104809
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1433462108150
