what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1433494054584
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433494062772
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433494064289
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1433494080506
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1433494083576
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433494085142
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433494095027
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1433494109106
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1433494114456
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433494124591
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433494147969
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1433494153141
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1433494153281
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433494155010
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433494160545
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.text.contentAssist.proposals",1433494164978
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433494175273
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433494196449
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.text.contentAssist.proposals",1433494200421
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433494205661
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433494210496
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433494211164
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433494214454
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.text.contentAssist.proposals",1433494216142
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433494219686
