what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1433543936969
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1433543938255
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1433543942107
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433543943916
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433543944090
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1433543945904
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433543946725
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433543947680
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1433543950971
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433543952105
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433543952302
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1433543954245
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433543955183
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433543955373
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1433543957126
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433543957934
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433543958079
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1433543987999
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433543990114
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433543990313
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1433543992964
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1433543995546
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433543997890
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433543998088
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1433543999361
