what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433546326272
activated,view,org.eclipse.jdt.junit,3.5.0.v20090526-2000,"org.eclipse.jdt.junit.ResultView",1433546326283
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433546329650
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433546330369
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433546330892
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433546341091
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1433546341105
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1433546357556
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.cut",1433546408136
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1433546410280
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.delete.line",1433546411980
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1433546412327
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433546440412
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433546443064
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1433546468267
started,bundle,org.eclipse.mylyn.java.ui,3.2.0.v20090617-0100-e3x,"org.eclipse.mylyn.java.ui",1433546478807
started,bundle,org.eclipse.pde.api.tools,1.0.100.v20090526,"org.eclipse.pde.api.tools",1433546478874
started,bundle,org.eclipse.pde.api.tools.ui,1.0.100.v20090526,"org.eclipse.pde.api.tools.ui",1433546478885
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1433546481899
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1433546493376
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433546495021
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433546495529
activated,view,org.eclipse.jdt.junit,3.5.0.v20090526-2000,"org.eclipse.jdt.junit.ResultView",1433546495541
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1433546509767
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1433546531594
