what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.undo",1433542197359
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1433542205994
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433542209761
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433542212743
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.delete.line",1433542219728
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1433542220558
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433542234690
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433542265883
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433542272354
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433542302655
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433542327966
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433542353328
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1433542369331
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1433542373372
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433542376180
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433542414343
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433542416346
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433542437885
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433542513961
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433543068098
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1433543074027
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1433543076667
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1433543081777
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.delete.line",1433543090663
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1433543098527
