what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433460414832
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433460415735
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433460416892
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433460417177
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433460993495
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1433461021844
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433461023756
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433461067432
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1433461071525
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1433461078419
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1433461081070
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1433461083967
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433461088357
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433461088518
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1433461091645
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.wordNext",1433461120446
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1433461134449
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1433461143365
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433461148056
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433461152444
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1433461153345
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1433461158532
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1433461215170
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.delete.line",1433461219315
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1433461240969
