what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433494965495
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433494967319
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433494993813
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433494994013
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433495043687
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.text.contentAssist.proposals",1433495058418
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1433495059997
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1433495080523
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1433495084071
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433495086647
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433495087169
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1433495093970
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.undo",1433495100008
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.undo",1433495100404
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1433495101589
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1433495105053
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1433495110298
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1433495119264
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433495120885
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433495151137
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1433495153618
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433495156720
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433495199863
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1433495201762
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.undo",1433495205433
