what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433491709201
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433491713985
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433491736289
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1433491742177
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1433491742305
closed,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1433491742306
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433491743481
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433491746189
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433491751145
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433491780335
opened,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1433491780651
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1433491780753
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433491782677
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433491788283
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1433491789482
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433491794518
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433491855378
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433491855735
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433491856848
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433491861465
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433491924319
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1433491925929
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433491927999
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433491932944
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1433491936823
