what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433462310434
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433462312746
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1433462319717
activated,view,org.eclipse.ui.views,3.4.0.I20090525-2000,"org.eclipse.ui.views.ContentOutline",1433462321661
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1433462325165
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1433462330140
closed,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1433462330140
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1433462331507
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433462332816
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433462333833
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1433462333845
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433462334927
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433462367024
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433462369150
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433462381440
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1433462383283
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.text.contentAssist.proposals",1433462386404
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.text.contentAssist.proposals",1433462393728
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.text.contentAssist.proposals",1433462400854
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1433462408617
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1433462409939
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.text.contentAssist.proposals",1433462414432
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433462416766
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433462422595
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1433462425866
