what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1433456654824
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1433456655609
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433456661393
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433456700871
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1433456708022
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1433456723229
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1433456723731
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433456725014
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433456725148
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1433456728669
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1433456733965
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433456735897
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433456736844
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1433456738393
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433456781063
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433456832356
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.undo",1433456833831
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.undo",1433456834448
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.undo",1433456834873
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.undo",1433456835339
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.undo",1433456836079
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.undo",1433456836568
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.selectAll",1433456838165
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433456846408
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433456859047
