what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433464931948
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1433464932296
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433464936075
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433464939303
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1433464942799
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1433464973130
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433464973363
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433464976869
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433464978628
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433464978780
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1433464985582
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433464985802
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433464990658
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433464992592
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433464992635
closed,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1433464994000
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433464999632
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433465000732
executed,command,org.eclipse.ui.ide,3.5.0.I20090525-2000,"org.eclipse.ui.project.cleanAction",1433465000740
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1433465003994
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433465005671
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433465009855
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1433465010226
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433465011163
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433465014064
