what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433540514971
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1433540516204
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1433540524916
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1433540539706
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433540541087
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433540555406
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1433540563758
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433540570655
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433541077799
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1433541107849
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1433541109107
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1433541129751
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1433541132531
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1433541136953
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1433541139252
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1433541140537
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1433541142061
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1433541143469
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1433541148343
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1433541148615
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433541150875
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433541157427
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433541164435
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433541165463
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1433541210894
