what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1433492379644
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1433492385904
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433492387897
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433492396319
executed,command,org.eclipse.jdt.debug.ui,3.4.0.v20090527,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1433492403223
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433492403246
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433492407398
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1433492408040
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1433492420480
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.text.contentAssist.proposals",1433492424061
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1433492433871
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433492441724
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433492445651
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.text.contentAssist.proposals",1433492450821
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1433492468468
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433492475613
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433492495128
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.text.contentAssist.proposals",1433492501262
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433492524385
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433492564542
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433492572731
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433492573601
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433492574044
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433492575300
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433492577008
