what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433462190126
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1433462193157
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433462199641
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433462202014
executed,command,org.eclipse.jdt.debug.ui,3.4.0.v20090527,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1433462202023
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433462207645
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433462208509
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433462209045
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433462210273
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1433462221442
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1433462226120
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433462230832
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433462231006
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1433462236867
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433462242705
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433462247696
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1433462250249
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1433462263745
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1433462265014
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1433462268073
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433462276590
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433462278079
executed,command,org.eclipse.ui.ide,3.5.0.I20090525-2000,"org.eclipse.ui.project.cleanAction",1433462278090
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433462301054
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433462308046
