what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1433495993004
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1433495993149
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1433495993299
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1433495993465
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1433495993668
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1433495993913
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433495997890
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433496012283
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1433496014284
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1433496015025
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1433496021567
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433496023075
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433496043454
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1433496046841
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433496066891
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433496081889
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1433496082991
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.undo",1433496086986
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433496090278
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433496090934
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1433496095385
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1433496100480
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.text.contentAssist.proposals",1433496105469
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433496108668
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433496123019
