what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1433541494520
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1433541496763
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.undo",1433541509893
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.undo",1433541510677
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1433541512373
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1433541519829
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433541522590
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433541522770
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1433541526109
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433541529409
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433541531452
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1433541551778
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1433541563313
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433541564831
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433541582904
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1433541587146
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433541597510
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433541598738
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1433541605285
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1433541608401
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433541609716
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433541622571
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1433541632492
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433541638638
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433541665615
